date,APR El Melón - RP3 Cementos Melón >> Cementos Melón >> Estado Bomba(13118),APR El Melón - RP3 Cementos Melón >> Cementos Melón >> Estado Bomba Elevadora(25567)
2020-12-07 11:41:40-03:00,1.0,
2020-12-07 11:46:30-03:00,1.0,
2020-12-07 11:46:41-03:00,1.0,
2020-12-07 11:51:30-03:00,1.0,
2020-12-07 11:51:41-03:00,1.0,
2020-12-07 11:56:30-03:00,1.0,
2020-12-07 11:56:41-03:00,1.0,
2020-12-07 12:01:31-03:00,1.0,
2020-12-07 12:01:41-03:00,1.0,
2020-12-07 12:06:31-03:00,1.0,
2020-12-07 12:06:42-03:00,1.0,
2020-12-07 12:11:31-03:00,1.0,
2020-12-07 12:11:42-03:00,1.0,
2020-12-07 12:16:32-03:00,1.0,
2020-12-07 12:16:42-03:00,1.0,
2020-12-07 12:21:32-03:00,1.0,
2020-12-07 12:21:43-03:00,1.0,
2020-12-07 12:26:32-03:00,1.0,
2020-12-07 12:26:43-03:00,1.0,
2020-12-07 12:31:33-03:00,1.0,
2020-12-07 12:31:43-03:00,1.0,
2020-12-07 12:36:33-03:00,1.0,
2020-12-07 12:36:44-03:00,1.0,
2020-12-07 12:41:33-03:00,1.0,
2020-12-07 12:41:44-03:00,1.0,
2020-12-07 12:46:33-03:00,1.0,
2020-12-07 12:46:44-03:00,1.0,
2020-12-07 12:51:34-03:00,1.0,
2020-12-07 12:51:44-03:00,1.0,
2020-12-07 12:56:34-03:00,1.0,
2020-12-07 12:56:45-03:00,1.0,
2020-12-07 13:01:34-03:00,1.0,
2020-12-07 13:01:45-03:00,1.0,
2020-12-07 13:06:35-03:00,1.0,
2020-12-07 13:06:45-03:00,1.0,
2020-12-07 13:11:35-03:00,1.0,
2020-12-07 13:11:46-03:00,1.0,
2020-12-07 13:16:35-03:00,1.0,
2020-12-07 13:16:46-03:00,1.0,
2020-12-07 13:21:36-03:00,1.0,
2020-12-07 13:21:46-03:00,1.0,
2020-12-07 13:26:36-03:00,1.0,
2020-12-07 13:26:47-03:00,1.0,
2020-12-07 13:31:36-03:00,1.0,
2020-12-07 13:31:47-03:00,1.0,
2020-12-07 13:36:36-03:00,1.0,
2020-12-07 13:36:47-03:00,1.0,
2020-12-07 13:41:37-03:00,1.0,
2020-12-07 13:41:48-03:00,1.0,
2020-12-07 13:46:37-03:00,1.0,
2020-12-07 13:46:48-03:00,1.0,
2020-12-07 13:51:37-03:00,1.0,
2020-12-07 13:51:48-03:00,1.0,
2020-12-07 13:56:38-03:00,1.0,
2020-12-07 13:56:48-03:00,1.0,
2020-12-07 14:01:38-03:00,1.0,
2020-12-07 14:01:49-03:00,1.0,
2020-12-07 14:06:38-03:00,1.0,
2020-12-07 14:06:49-03:00,1.0,
2020-12-07 14:11:39-03:00,1.0,
2020-12-07 14:11:49-03:00,1.0,
2020-12-07 14:16:39-03:00,1.0,
2020-12-07 14:16:50-03:00,1.0,
2020-12-07 14:21:39-03:00,1.0,
2020-12-07 14:21:50-03:00,1.0,
2020-12-07 14:26:40-03:00,1.0,
2020-12-07 14:26:50-03:00,1.0,
2020-12-07 14:31:40-03:00,1.0,
2020-12-07 14:31:51-03:00,1.0,
2020-12-07 14:36:40-03:00,1.0,
2020-12-07 14:36:51-03:00,1.0,
2020-12-07 14:41:40-03:00,1.0,
2020-12-07 14:41:51-03:00,1.0,
2020-12-07 14:46:41-03:00,1.0,
2020-12-07 14:46:52-03:00,1.0,
2020-12-07 14:51:41-03:00,1.0,
2020-12-07 14:51:52-03:00,1.0,
2020-12-07 14:56:41-03:00,1.0,
2020-12-07 14:56:52-03:00,1.0,
2020-12-07 15:01:42-03:00,1.0,
2020-12-07 15:01:52-03:00,1.0,
2020-12-07 15:06:42-03:00,1.0,
2020-12-07 15:06:53-03:00,1.0,
2020-12-07 15:11:42-03:00,1.0,
2020-12-07 15:11:53-03:00,1.0,
2020-12-07 15:16:43-03:00,1.0,
2020-12-07 15:16:53-03:00,1.0,
2020-12-07 15:21:43-03:00,1.0,
2020-12-07 15:21:54-03:00,1.0,
2020-12-07 15:26:43-03:00,1.0,
2020-12-07 15:26:54-03:00,1.0,
2020-12-07 15:31:43-03:00,1.0,
2020-12-07 15:31:54-03:00,1.0,
2020-12-07 15:36:44-03:00,1.0,
2020-12-07 15:36:55-03:00,1.0,
2020-12-07 15:41:44-03:00,1.0,
2020-12-07 15:41:55-03:00,1.0,
2020-12-07 15:46:44-03:00,1.0,
2020-12-07 15:46:55-03:00,1.0,
2020-12-07 15:51:45-03:00,1.0,
2020-12-07 15:51:55-03:00,1.0,
2020-12-07 15:56:45-03:00,1.0,
2020-12-07 15:56:56-03:00,1.0,
2020-12-07 16:01:45-03:00,1.0,
2020-12-07 16:01:56-03:00,1.0,
2020-12-07 16:06:46-03:00,1.0,
2020-12-07 16:06:56-03:00,1.0,
2020-12-07 16:11:46-03:00,1.0,
2020-12-07 16:11:57-03:00,1.0,
2020-12-07 16:16:46-03:00,1.0,
2020-12-07 16:16:57-03:00,1.0,
2020-12-07 16:21:47-03:00,1.0,
2020-12-07 16:21:57-03:00,1.0,
2020-12-07 16:26:47-03:00,1.0,
2020-12-07 16:26:58-03:00,1.0,
2020-12-07 16:31:47-03:00,1.0,
2020-12-07 16:31:58-03:00,1.0,
2020-12-07 16:36:48-03:00,1.0,
2020-12-07 16:36:58-03:00,1.0,
2020-12-07 16:41:48-03:00,1.0,
2020-12-07 16:41:59-03:00,1.0,
2020-12-07 16:46:48-03:00,1.0,
2020-12-07 16:46:59-03:00,1.0,
2020-12-07 16:51:48-03:00,1.0,
2020-12-07 16:51:59-03:00,1.0,
2020-12-07 16:56:49-03:00,1.0,
2020-12-07 16:56:59-03:00,1.0,
2020-12-07 17:01:49-03:00,1.0,
2020-12-07 17:02:00-03:00,1.0,
2020-12-07 17:06:49-03:00,1.0,
2020-12-07 17:07:00-03:00,1.0,
2020-12-07 17:11:50-03:00,1.0,
2020-12-07 17:12:00-03:00,1.0,
2020-12-07 17:16:50-03:00,1.0,
2020-12-07 17:17:01-03:00,1.0,
2020-12-07 17:21:50-03:00,1.0,
2020-12-07 17:22:01-03:00,1.0,
2020-12-07 17:26:51-03:00,1.0,
2020-12-07 17:27:01-03:00,1.0,
2020-12-07 17:31:51-03:00,1.0,
2020-12-07 17:32:02-03:00,1.0,
2020-12-07 17:36:51-03:00,1.0,
2020-12-07 17:37:02-03:00,1.0,
2020-12-07 17:41:51-03:00,1.0,
2020-12-07 17:42:02-03:00,1.0,
2020-12-07 17:46:52-03:00,1.0,
2020-12-07 17:47:02-03:00,1.0,
2020-12-07 17:51:52-03:00,1.0,
2020-12-07 17:52:03-03:00,1.0,
2020-12-07 17:56:52-03:00,1.0,
2020-12-07 17:57:03-03:00,1.0,
2020-12-07 18:01:53-03:00,1.0,
2020-12-07 18:02:03-03:00,1.0,
2020-12-07 18:06:53-03:00,1.0,
2020-12-07 18:07:04-03:00,1.0,
2020-12-07 18:11:53-03:00,1.0,
2020-12-07 18:12:04-03:00,1.0,
2020-12-07 18:16:54-03:00,1.0,
2020-12-07 18:17:04-03:00,1.0,
2020-12-07 18:21:54-03:00,1.0,
2020-12-07 18:22:05-03:00,1.0,
2020-12-07 18:26:54-03:00,1.0,
2020-12-07 18:27:05-03:00,1.0,
2020-12-07 18:31:55-03:00,1.0,
2020-12-07 18:32:05-03:00,1.0,
2020-12-07 18:36:55-03:00,1.0,
2020-12-07 18:37:06-03:00,1.0,
2020-12-07 18:41:55-03:00,1.0,
2020-12-07 18:42:06-03:00,1.0,
2020-12-07 18:46:55-03:00,1.0,
2020-12-07 18:47:06-03:00,1.0,
2020-12-07 18:51:56-03:00,1.0,
2020-12-07 18:52:07-03:00,1.0,
2020-12-07 18:56:56-03:00,1.0,
2020-12-07 18:57:07-03:00,1.0,
2020-12-07 19:01:56-03:00,1.0,
2020-12-07 19:02:07-03:00,1.0,
2020-12-07 19:06:57-03:00,1.0,
2020-12-07 19:07:07-03:00,1.0,
2020-12-07 19:11:57-03:00,1.0,
2020-12-07 19:12:08-03:00,1.0,
2020-12-07 19:16:57-03:00,1.0,
2020-12-07 19:17:08-03:00,1.0,
2020-12-07 19:21:58-03:00,1.0,
2020-12-07 19:22:08-03:00,1.0,
2020-12-07 19:26:58-03:00,1.0,
2020-12-07 19:27:09-03:00,1.0,
2020-12-07 19:31:58-03:00,1.0,
2020-12-07 19:32:09-03:00,1.0,
2020-12-07 19:36:58-03:00,1.0,
2020-12-07 19:37:09-03:00,1.0,
2020-12-07 19:41:59-03:00,1.0,
2020-12-07 19:42:10-03:00,1.0,
2020-12-07 19:46:59-03:00,1.0,
2020-12-07 19:47:10-03:00,1.0,
2020-12-07 19:51:59-03:00,1.0,
2020-12-07 19:52:10-03:00,1.0,
2020-12-07 19:57:00-03:00,1.0,
2020-12-07 19:57:10-03:00,1.0,
2020-12-07 20:02:00-03:00,1.0,
2020-12-07 20:02:11-03:00,1.0,
2020-12-07 20:07:00-03:00,1.0,
2020-12-07 20:07:11-03:00,1.0,
2020-12-07 20:12:01-03:00,1.0,
2020-12-07 20:12:11-03:00,1.0,
2020-12-07 20:17:01-03:00,1.0,
2020-12-07 20:17:12-03:00,1.0,
2020-12-07 20:22:01-03:00,1.0,
2020-12-07 20:22:12-03:00,1.0,
2020-12-07 20:27:02-03:00,1.0,
2020-12-07 20:27:12-03:00,1.0,
2020-12-07 20:32:02-03:00,1.0,
2020-12-07 20:32:13-03:00,1.0,
2020-12-07 20:37:02-03:00,1.0,
2020-12-07 20:37:13-03:00,1.0,
2020-12-07 20:42:02-03:00,1.0,
2020-12-07 20:42:13-03:00,1.0,
2020-12-07 20:47:03-03:00,1.0,
2020-12-07 20:47:14-03:00,1.0,
2020-12-07 20:52:03-03:00,1.0,
2020-12-07 20:52:14-03:00,1.0,
2020-12-07 20:57:03-03:00,1.0,
2020-12-07 20:57:14-03:00,1.0,
2020-12-07 21:02:04-03:00,1.0,
2020-12-07 21:02:14-03:00,1.0,
2020-12-07 21:07:04-03:00,1.0,
2020-12-07 21:07:15-03:00,1.0,
2020-12-07 21:12:04-03:00,1.0,
2020-12-07 21:12:15-03:00,1.0,
2020-12-07 21:17:05-03:00,1.0,
2020-12-07 21:17:15-03:00,1.0,
2020-12-07 21:22:05-03:00,1.0,
2020-12-07 21:22:16-03:00,1.0,
2020-12-07 21:27:05-03:00,1.0,
2020-12-07 21:27:16-03:00,1.0,
2020-12-07 21:32:05-03:00,1.0,
2020-12-07 21:32:16-03:00,1.0,
2020-12-07 21:37:06-03:00,1.0,
2020-12-07 21:37:17-03:00,1.0,
2020-12-07 21:42:06-03:00,1.0,
2020-12-07 21:42:17-03:00,1.0,
2020-12-07 21:47:06-03:00,1.0,
2020-12-07 21:47:17-03:00,1.0,
2020-12-07 21:52:07-03:00,1.0,
2020-12-07 21:52:17-03:00,1.0,
2020-12-07 21:57:07-03:00,1.0,
2020-12-07 21:57:18-03:00,1.0,
2020-12-07 22:02:07-03:00,1.0,
2020-12-07 22:02:18-03:00,1.0,
2020-12-07 22:07:08-03:00,1.0,
2020-12-07 22:07:18-03:00,1.0,
2020-12-07 22:12:08-03:00,1.0,
2020-12-07 22:12:19-03:00,1.0,
2020-12-07 22:17:08-03:00,1.0,
2020-12-07 22:17:19-03:00,1.0,
2020-12-07 22:22:09-03:00,1.0,
2020-12-07 22:22:19-03:00,1.0,
2020-12-07 22:27:09-03:00,1.0,
2020-12-07 22:27:20-03:00,1.0,
2020-12-07 22:32:09-03:00,1.0,
2020-12-07 22:32:20-03:00,1.0,
2020-12-07 22:37:09-03:00,1.0,
2020-12-07 22:37:20-03:00,1.0,
2020-12-07 22:42:10-03:00,1.0,
2020-12-07 22:42:21-03:00,1.0,
2020-12-07 22:47:10-03:00,1.0,
2020-12-07 22:47:21-03:00,1.0,
2020-12-07 22:52:10-03:00,1.0,
2020-12-07 22:52:21-03:00,1.0,
2020-12-07 22:57:11-03:00,1.0,
2020-12-07 22:57:21-03:00,1.0,
2020-12-07 23:02:11-03:00,1.0,
2020-12-07 23:02:22-03:00,1.0,
2020-12-07 23:07:11-03:00,1.0,
2020-12-07 23:07:22-03:00,1.0,
2020-12-07 23:12:12-03:00,1.0,
2020-12-07 23:12:22-03:00,1.0,
2020-12-07 23:17:12-03:00,1.0,
2020-12-07 23:17:23-03:00,1.0,
2020-12-07 23:22:12-03:00,1.0,
2020-12-07 23:22:23-03:00,1.0,
2020-12-07 23:27:12-03:00,1.0,
2020-12-07 23:27:23-03:00,1.0,
2020-12-07 23:32:13-03:00,1.0,
2020-12-07 23:32:24-03:00,1.0,
2020-12-07 23:37:13-03:00,1.0,
2020-12-07 23:37:24-03:00,1.0,
2020-12-07 23:42:13-03:00,1.0,
2020-12-07 23:42:24-03:00,1.0,
2020-12-07 23:47:14-03:00,1.0,
2020-12-07 23:47:24-03:00,1.0,
2020-12-07 23:52:14-03:00,1.0,
2020-12-07 23:52:25-03:00,1.0,
2020-12-07 23:57:14-03:00,1.0,
2020-12-07 23:57:25-03:00,1.0,
2020-12-08 00:02:15-03:00,1.0,
2020-12-08 00:02:25-03:00,1.0,
2020-12-08 00:07:15-03:00,1.0,
2020-12-08 00:07:26-03:00,1.0,
2020-12-08 00:12:15-03:00,1.0,
2020-12-08 00:12:26-03:00,1.0,
2020-12-08 00:17:16-03:00,1.0,
2020-12-08 00:17:26-03:00,1.0,
2020-12-08 00:22:16-03:00,1.0,
2020-12-08 00:22:27-03:00,1.0,
2020-12-08 00:27:16-03:00,1.0,
2020-12-08 00:27:27-03:00,1.0,
2020-12-08 00:32:16-03:00,1.0,
2020-12-08 00:32:27-03:00,1.0,
2020-12-08 00:37:17-03:00,1.0,
2020-12-08 00:37:28-03:00,1.0,
2020-12-08 00:42:17-03:00,1.0,
2020-12-08 00:42:28-03:00,1.0,
2020-12-08 00:47:17-03:00,1.0,
2020-12-08 00:47:28-03:00,1.0,
2020-12-08 00:52:18-03:00,1.0,
2020-12-08 00:52:28-03:00,1.0,
2020-12-08 00:57:18-03:00,1.0,
2020-12-08 00:57:29-03:00,1.0,
2020-12-08 01:02:18-03:00,1.0,
2020-12-08 01:02:29-03:00,1.0,
2020-12-08 01:07:19-03:00,1.0,
2020-12-08 01:07:29-03:00,1.0,
2020-12-08 01:12:19-03:00,1.0,
2020-12-08 01:12:30-03:00,1.0,
2020-12-08 01:17:19-03:00,1.0,
2020-12-08 01:17:30-03:00,1.0,
2020-12-08 01:22:19-03:00,1.0,
2020-12-08 01:22:30-03:00,1.0,
2020-12-08 01:27:20-03:00,1.0,
2020-12-08 01:27:31-03:00,1.0,
2020-12-08 01:32:20-03:00,1.0,
2020-12-08 01:32:31-03:00,1.0,
2020-12-08 01:37:20-03:00,1.0,
2020-12-08 01:37:31-03:00,1.0,
2020-12-08 01:42:21-03:00,1.0,
2020-12-08 01:42:31-03:00,1.0,
2020-12-08 01:47:21-03:00,1.0,
2020-12-08 01:47:32-03:00,1.0,
2020-12-08 01:52:21-03:00,1.0,
2020-12-08 01:52:32-03:00,1.0,
2020-12-08 01:57:22-03:00,1.0,
2020-12-08 01:57:32-03:00,1.0,
2020-12-08 02:02:22-03:00,1.0,
2020-12-08 02:02:33-03:00,1.0,
2020-12-08 02:07:22-03:00,1.0,
2020-12-08 02:07:33-03:00,1.0,
2020-12-08 02:12:23-03:00,1.0,
2020-12-08 02:12:33-03:00,1.0,
2020-12-08 02:17:23-03:00,1.0,
2020-12-08 02:17:34-03:00,1.0,
2020-12-08 02:22:23-03:00,1.0,
2020-12-08 02:22:34-03:00,1.0,
2020-12-08 02:27:23-03:00,1.0,
2020-12-08 02:27:34-03:00,1.0,
2020-12-08 02:32:24-03:00,1.0,
2020-12-08 02:32:35-03:00,1.0,
2020-12-08 02:37:24-03:00,1.0,
2020-12-08 02:37:35-03:00,1.0,
2020-12-08 02:42:24-03:00,1.0,
2020-12-08 02:42:35-03:00,1.0,
2020-12-08 02:47:25-03:00,1.0,
2020-12-08 02:47:35-03:00,1.0,
2020-12-08 02:52:25-03:00,1.0,
2020-12-08 02:52:36-03:00,1.0,
2020-12-08 02:57:25-03:00,1.0,
2020-12-08 02:57:36-03:00,1.0,
2020-12-08 03:02:26-03:00,1.0,
2020-12-08 03:02:36-03:00,1.0,
2020-12-08 03:07:26-03:00,1.0,
2020-12-08 03:07:37-03:00,1.0,
2020-12-08 03:12:26-03:00,1.0,
2020-12-08 03:12:37-03:00,1.0,
2020-12-08 03:17:27-03:00,1.0,
2020-12-08 03:17:37-03:00,1.0,
2020-12-08 03:22:27-03:00,1.0,
2020-12-08 03:22:38-03:00,1.0,
2020-12-08 03:27:27-03:00,1.0,
2020-12-08 03:27:38-03:00,1.0,
2020-12-08 03:32:28-03:00,1.0,
2020-12-08 03:32:38-03:00,1.0,
2020-12-08 03:37:28-03:00,1.0,
2020-12-08 03:37:38-03:00,1.0,
2020-12-08 03:42:28-03:00,1.0,
2020-12-08 03:42:39-03:00,1.0,
2020-12-08 03:47:28-03:00,1.0,
2020-12-08 03:47:39-03:00,1.0,
2020-12-08 03:52:29-03:00,1.0,
2020-12-08 03:52:39-03:00,1.0,
2020-12-08 03:57:29-03:00,1.0,
2020-12-08 03:57:40-03:00,1.0,
2020-12-08 04:02:29-03:00,1.0,
2020-12-08 04:02:40-03:00,1.0,
2020-12-08 04:07:30-03:00,1.0,
2020-12-08 04:07:40-03:00,1.0,
2020-12-08 04:12:30-03:00,1.0,
2020-12-08 04:12:41-03:00,1.0,
2020-12-08 04:17:30-03:00,1.0,
2020-12-08 04:17:41-03:00,1.0,
2020-12-08 04:22:30-03:00,1.0,
2020-12-08 04:22:41-03:00,1.0,
2020-12-08 04:27:31-03:00,1.0,
2020-12-08 04:27:42-03:00,1.0,
2020-12-08 04:32:31-03:00,1.0,
2020-12-08 04:32:42-03:00,1.0,
2020-12-08 04:37:31-03:00,1.0,
2020-12-08 04:37:42-03:00,1.0,
2020-12-08 04:42:32-03:00,1.0,
2020-12-08 04:42:42-03:00,1.0,
2020-12-08 04:47:32-03:00,1.0,
2020-12-08 04:47:43-03:00,1.0,
2020-12-08 04:52:32-03:00,1.0,
2020-12-08 04:52:43-03:00,1.0,
2020-12-08 04:57:33-03:00,1.0,
2020-12-08 04:57:43-03:00,1.0,
2020-12-08 05:02:33-03:00,1.0,
2020-12-08 05:02:44-03:00,1.0,
2020-12-08 05:07:33-03:00,1.0,
2020-12-08 05:07:44-03:00,1.0,
2020-12-08 05:12:34-03:00,1.0,
2020-12-08 05:12:44-03:00,1.0,
2020-12-08 05:17:34-03:00,1.0,
2020-12-08 05:17:45-03:00,1.0,
2020-12-08 05:22:34-03:00,1.0,
2020-12-08 05:22:45-03:00,1.0,
2020-12-08 05:27:34-03:00,1.0,
2020-12-08 05:27:45-03:00,1.0,
2020-12-08 05:32:35-03:00,1.0,
2020-12-08 05:32:46-03:00,1.0,
2020-12-08 05:37:35-03:00,1.0,
2020-12-08 05:37:46-03:00,1.0,
2020-12-08 05:42:35-03:00,1.0,
2020-12-08 05:42:46-03:00,1.0,
2020-12-08 05:47:36-03:00,1.0,
2020-12-08 05:47:46-03:00,1.0,
2020-12-08 05:52:36-03:00,1.0,
2020-12-08 05:52:47-03:00,1.0,
2020-12-08 05:57:36-03:00,1.0,
2020-12-08 05:57:47-03:00,1.0,
2020-12-08 06:02:37-03:00,1.0,
2020-12-08 06:02:48-03:00,1.0,
2020-12-08 06:07:37-03:00,1.0,
2020-12-08 06:07:48-03:00,1.0,
2020-12-08 06:12:37-03:00,1.0,
2020-12-08 06:12:48-03:00,1.0,
2020-12-08 06:17:38-03:00,1.0,
2020-12-08 06:17:49-03:00,1.0,
2020-12-08 06:22:38-03:00,1.0,
2020-12-08 06:22:49-03:00,1.0,
2020-12-08 06:27:38-03:00,1.0,
2020-12-08 06:27:49-03:00,1.0,
2020-12-08 06:32:38-03:00,1.0,
2020-12-08 06:32:49-03:00,1.0,
2020-12-08 06:37:39-03:00,1.0,
2020-12-08 06:37:50-03:00,1.0,
2020-12-08 06:42:39-03:00,1.0,
2020-12-08 06:42:50-03:00,1.0,
2020-12-08 06:47:39-03:00,1.0,
2020-12-08 06:47:50-03:00,1.0,
2020-12-08 06:52:40-03:00,1.0,
2020-12-08 06:52:51-03:00,1.0,
2020-12-08 06:57:40-03:00,1.0,
2020-12-08 06:57:51-03:00,1.0,
2020-12-08 07:02:40-03:00,1.0,
2020-12-08 07:02:51-03:00,1.0,
2020-12-08 07:07:41-03:00,1.0,
2020-12-08 07:07:52-03:00,1.0,
2020-12-08 07:12:41-03:00,1.0,
2020-12-08 07:12:52-03:00,1.0,
2020-12-08 07:17:41-03:00,1.0,
2020-12-08 07:17:52-03:00,1.0,
2020-12-08 07:22:41-03:00,1.0,
2020-12-08 07:22:53-03:00,1.0,
2020-12-08 07:27:42-03:00,1.0,
2020-12-08 07:27:53-03:00,1.0,
2020-12-08 07:32:42-03:00,1.0,
2020-12-08 07:32:53-03:00,1.0,
2020-12-08 07:37:42-03:00,1.0,
2020-12-08 07:37:53-03:00,1.0,
2020-12-08 07:42:43-03:00,1.0,
2020-12-08 07:42:54-03:00,1.0,
2020-12-08 07:47:43-03:00,1.0,
2020-12-08 07:47:54-03:00,1.0,
2020-12-08 07:52:43-03:00,1.0,
2020-12-08 07:52:54-03:00,1.0,
2020-12-08 07:57:44-03:00,1.0,
2020-12-08 07:57:55-03:00,1.0,
2020-12-08 08:02:44-03:00,1.0,
2020-12-08 08:02:55-03:00,1.0,
2020-12-08 08:07:44-03:00,1.0,
2020-12-08 08:07:55-03:00,1.0,
2020-12-08 08:12:45-03:00,1.0,
2020-12-08 08:12:56-03:00,1.0,
2020-12-08 08:17:45-03:00,1.0,
2020-12-08 08:17:56-03:00,1.0,
2020-12-08 08:22:45-03:00,1.0,
2020-12-08 08:22:56-03:00,1.0,
2020-12-08 08:27:45-03:00,1.0,
2020-12-08 08:27:56-03:00,1.0,
2020-12-08 08:32:46-03:00,1.0,
2020-12-08 08:32:57-03:00,1.0,
2020-12-08 08:37:46-03:00,1.0,
2020-12-08 08:37:57-03:00,1.0,
2020-12-08 08:42:46-03:00,1.0,
2020-12-08 08:42:57-03:00,1.0,
2020-12-08 08:47:47-03:00,1.0,
2020-12-08 08:47:58-03:00,1.0,
2020-12-08 08:52:47-03:00,1.0,
2020-12-08 08:52:58-03:00,1.0,
2020-12-08 08:57:47-03:00,1.0,
2020-12-08 08:57:58-03:00,1.0,
2020-12-08 09:02:48-03:00,1.0,
2020-12-08 09:02:59-03:00,1.0,
2020-12-08 09:07:48-03:00,1.0,
2020-12-08 09:07:59-03:00,1.0,
2020-12-08 09:12:48-03:00,1.0,
2020-12-08 09:12:59-03:00,1.0,
2020-12-08 09:17:49-03:00,1.0,
2020-12-08 09:18:00-03:00,1.0,
2020-12-08 09:22:49-03:00,1.0,
2020-12-08 09:23:00-03:00,1.0,
2020-12-08 09:27:49-03:00,1.0,
2020-12-08 09:28:00-03:00,1.0,
2020-12-08 09:32:49-03:00,1.0,
2020-12-08 09:33:00-03:00,1.0,
2020-12-08 09:37:50-03:00,1.0,
2020-12-08 09:38:01-03:00,1.0,
2020-12-08 09:42:50-03:00,1.0,
2020-12-08 09:43:01-03:00,1.0,
2020-12-08 09:47:50-03:00,1.0,
2020-12-08 09:48:01-03:00,1.0,
2020-12-08 09:52:51-03:00,1.0,
2020-12-08 09:53:02-03:00,1.0,
2020-12-08 09:57:51-03:00,1.0,
2020-12-08 09:58:02-03:00,1.0,
2020-12-08 10:02:51-03:00,1.0,
2020-12-08 10:03:02-03:00,1.0,
2020-12-08 10:07:52-03:00,1.0,
2020-12-08 10:08:03-03:00,1.0,
2020-12-08 10:12:52-03:00,1.0,
2020-12-08 10:13:03-03:00,1.0,
2020-12-08 10:17:52-03:00,1.0,
2020-12-08 10:18:03-03:00,1.0,
2020-12-08 10:22:52-03:00,1.0,
2020-12-08 10:23:03-03:00,1.0,
2020-12-08 10:27:53-03:00,1.0,
2020-12-08 10:28:04-03:00,1.0,
2020-12-08 10:32:53-03:00,1.0,
2020-12-08 10:33:04-03:00,1.0,
2020-12-08 10:37:53-03:00,1.0,
2020-12-08 10:38:04-03:00,1.0,
2020-12-08 10:42:54-03:00,1.0,
2020-12-08 10:43:05-03:00,1.0,
2020-12-08 10:47:54-03:00,1.0,
2020-12-08 10:48:05-03:00,1.0,
2020-12-08 10:52:54-03:00,1.0,
2020-12-08 10:53:05-03:00,1.0,
2020-12-08 10:57:55-03:00,1.0,
2020-12-08 10:58:06-03:00,1.0,
2020-12-08 11:02:55-03:00,1.0,
2020-12-08 11:03:06-03:00,1.0,
2020-12-08 11:07:55-03:00,1.0,
2020-12-08 11:08:06-03:00,1.0,
2020-12-08 11:12:56-03:00,1.0,
2020-12-08 11:13:07-03:00,1.0,
2020-12-08 11:17:56-03:00,1.0,
2020-12-08 11:18:07-03:00,1.0,
2020-12-08 11:22:56-03:00,1.0,
2020-12-08 11:23:07-03:00,1.0,
2020-12-08 11:27:56-03:00,1.0,
2020-12-08 11:28:07-03:00,1.0,
2020-12-08 11:32:57-03:00,1.0,
2020-12-08 11:33:08-03:00,1.0,
2020-12-08 11:37:57-03:00,1.0,
2020-12-08 11:38:08-03:00,1.0,
2020-12-08 11:42:57-03:00,1.0,
2020-12-08 11:43:08-03:00,1.0,
2020-12-08 11:47:58-03:00,1.0,
2020-12-08 11:48:09-03:00,1.0,
2020-12-08 11:52:58-03:00,1.0,
2020-12-08 11:53:09-03:00,1.0,
2020-12-08 11:57:58-03:00,1.0,
2020-12-08 11:58:09-03:00,1.0,
2020-12-08 12:02:59-03:00,1.0,
2020-12-08 12:03:10-03:00,1.0,
2020-12-08 12:07:59-03:00,1.0,
2020-12-08 12:08:10-03:00,1.0,
2020-12-08 12:12:59-03:00,1.0,
2020-12-08 12:13:10-03:00,1.0,
2020-12-08 12:17:59-03:00,1.0,
2020-12-08 12:18:10-03:00,1.0,
2020-12-08 12:23:00-03:00,1.0,
2020-12-08 12:23:11-03:00,1.0,
2020-12-08 12:28:00-03:00,1.0,
2020-12-08 12:28:11-03:00,1.0,
2020-12-08 12:33:00-03:00,1.0,
2020-12-08 12:33:11-03:00,1.0,
2020-12-08 12:38:01-03:00,1.0,
2020-12-08 12:38:12-03:00,1.0,
2020-12-08 12:43:01-03:00,1.0,
2020-12-08 12:43:12-03:00,1.0,
2020-12-08 12:48:01-03:00,1.0,
2020-12-08 12:48:12-03:00,1.0,
2020-12-08 12:53:02-03:00,1.0,
2020-12-08 12:53:13-03:00,1.0,
2020-12-08 12:58:02-03:00,1.0,
2020-12-08 12:58:13-03:00,1.0,
2020-12-08 13:03:02-03:00,1.0,
2020-12-08 13:03:13-03:00,1.0,
2020-12-08 13:08:03-03:00,1.0,
2020-12-08 13:08:14-03:00,1.0,
2020-12-08 13:13:03-03:00,1.0,
2020-12-08 13:13:14-03:00,1.0,
2020-12-08 13:18:03-03:00,1.0,
2020-12-08 13:18:14-03:00,1.0,
2020-12-08 13:23:03-03:00,1.0,
2020-12-08 13:23:14-03:00,1.0,
2020-12-08 13:28:04-03:00,1.0,
2020-12-08 13:28:15-03:00,1.0,
2020-12-08 13:33:04-03:00,1.0,
2020-12-08 13:33:15-03:00,1.0,
2020-12-08 13:38:04-03:00,1.0,
2020-12-08 13:38:15-03:00,1.0,
2020-12-08 13:43:05-03:00,1.0,
2020-12-08 13:43:16-03:00,1.0,
2020-12-08 13:48:04-03:00,1.0,
2020-12-08 13:48:15-03:00,1.0,
2020-12-08 13:53:04-03:00,1.0,
2020-12-08 13:53:16-03:00,1.0,
2020-12-08 13:58:05-03:00,1.0,
2020-12-08 13:58:16-03:00,1.0,
2020-12-08 14:03:05-03:00,1.0,
